0,1,2,3,4,5,6,7,8,9
Darsh Life,UCrqAEBsxzHC43Z2cqAR3Pvw,392.0,28814,129,22,True,2019-11-12,2021-01-15,2020-10-17
Darth Revan,UC5M4eCovUHZ2KH_7TAK88AQ,42.0,672,1,1,False,2013-04-12,2020-11-15,2019-03-01
Darutawhid,UCy6H6RaS2neWE4BFMU5y9EQ,316.0,30373,94,3,False,2014-09-14,2020-10-28,2019-03-01
Darvinisti,UCv1Diikcjr9wF8KuWyoVBeA,366.0,1190802,31,1,False,2006-11-03,2020-11-15,2019-03-01
Darvis Black,UChNUuG84Sakk7AVSpJ4yTOg,659.0,377793,98,0,False,2008-07-18,,2020-05-10
Darwin Digest,UCMmTjtJA6I1SbpK07jIN7PQ,291.0,7190,10,0,True,2016-07-18,,2019-12-31
Daryle Lamont Jenkins,UCiLbe-HjOMqUSp3F_x9PP7A,244.0,30422,48,0,True,2013-08-25,,2021-04-10
Dash Ali,UCIkb7BEwrIsUNz1tTpXYjiw,4359.0,1794727,96,2,True,2011-10-31,,2019-03-01
dasKanzler,UCBKYA5mOgZ-esaCZuzJ5Akw,9.0,2802,1,0,False,2010-04-12,2020-10-10,2020-07-11
Das Leuchtfeuer,UCiK1sbvGdHLu4qxsmKZig1A,1080.0,47891,31,0,True,2015-05-27,,2020-03-06
Das Luftwaffen-Musikkorps 1 - Topic,UC8hl2UFCiOpUDsW7DmoBRqQ,198.0,574807,214,0,True,2018-08-16,,2020-04-11
DasNeueZeitalter,UCmPwu_fkbSCpOCyjvsaoMtg,1250.0,653161,98,0,True,2009-04-22,,2021-03-25
DasPanzermuseum,UC0AXrjhtw-sW2nCGAXEsSrA,69700.0,12179282,204,0,True,2012-03-02,,2021-05-20
Das Reich,UCiS7F2q1ZHU76CnKUDRJQbw,1064.0,112296,1,1,False,2014-03-31,2020-06-11,2019-03-01
Das Reich,UC4atWBeQT1JcD2UIdx0CgJw,305.0,108329,198,0,True,2015-10-25,,2019-03-01
Das Rentier,UCc46M02_Wuoj1Wa1sRQaJOQ,0.0,164,1,1,False,2017-05-30,2020-11-15,2019-03-01
Das WahrheitsMinisterium,UCqiUuW6jhHs3NQOUlFy5rSQ,1700.0,119689,20,1,True,2019-07-15,,2021-03-04
Data Center,UCtwsAtzuRi1n4YKw1iJ4YlQ,5.0,1484,2,0,True,2018-08-26,,2021-03-14
Data Driven Conclusions,UCWjvTQVcjhyEKVyb4zqOmxQ,3390.0,127718,41,0,True,2020-08-15,,2020-08-31
Daughter of Albion,UC5dp17aXpuG-KVM_q3UERig,14100.0,414327,93,0,True,2017-07-31,,2019-11-22
dave777,UCW52Dma2rhawTRrKZ2JhEYg,315.0,2067409,23,3,True,2006-02-13,,2019-03-01
Dave Browen,UC-nVv1_B-FAmaMFxIMUkvRA,197.0,81775,147,2,True,2013-08-27,,2020-01-07
Dave Brych vloggt,UCqm_HA3cfKrfODLGOgr2IKg,13700.0,245160,110,0,True,2020-11-02,,2020-12-01
Dave Bryson,UCP48DF-KYgPisHtAUYzd4Bw,1110.0,157408,47,0,True,2007-06-04,,2020-02-09
dave hogerty,UC4MwiR-c1kPKMIZ1yi-n2Hg,62.0,137570,19,0,True,2015-03-22,,2020-02-19
Dave Martel,UCnaQkJ6jGvxqMfFAmqlyLoQ,1348.0,29668,236,0,True,2018-05-01,,2019-03-01
Dave Smith,UCEfe80CP2cs1eLRNQazffZw,44100.0,1412716,335,6,True,2010-06-10,,2021-02-01
David,UCmTIRd5VZLrOD0_rLGAkCrw,44.0,5748,9,0,True,2013-05-22,,2019-03-01
david1977ply,UCuTOQzJIi8oy8M274KnmYDA,76.0,19439,14,0,True,2006-03-22,,2021-05-09
David Bailey,UCgJa1fWI6PwYaX844hv8lMg,2010.0,1633818,114,0,True,2006-06-19,,2020-09-25
David Brand,UC24Ci0ijz6IRQTH8ZE8xkwA,498.0,259086,13,0,True,2013-09-03,,2021-01-03
David Bui,UCB0lIbvP1CMQ_px9T49jHAg,,443911,289,9,True,2016-10-06,,2020-12-04
David Carroll,UC1g1imYIlcjt47kuHjlBzZA,23800.0,79531,5,0,True,2009-06-30,,2021-06-04
david chosen,UCy8ehXjjnAL1UD408ez2ShA,3500.0,4792738,54,0,True,2010-09-13,,2020-09-26
David Cole,UCPIjUj6nn0LF2nspTZsdfGg,3998.0,1509440,97,2,True,2009-10-09,,2019-03-01
David Collier - Investigative Journalist,UCR63IPxRxlV3k4jys7QQN9w,285.0,158199,102,1,True,2006-03-07,,2019-03-01
David D,UCnGRm0W33B9cJvjqjm5ObUQ,74.0,38133,3,3,False,2014-05-11,2021-05-01,2020-08-11
David DeGraw,UCJmrBRnW2CEFjVd1JKKKJmg,389.0,5583,7,1,False,2013-09-16,,2020-08-22
David DM,UCx3OL_Nskr1Fz76xmw7KjEw,10930.0,6296449,60,1,True,2007-05-29,,2019-03-01
David Duke,UC_rrxDs6vHgjtNtTGA-JGmw,2.0,386,3,0,False,2012-03-31,,2019-03-01
David Duke,UCNpAwV6GlFst1x3jmqCgYbQ,87176.0,13902031,129,129,False,2009-06-15,2020-06-29,2019-03-01
Davidduke4president,UCZxuojqLQ0_coXM3wrGrYog,0.0,131,1,1,False,2011-01-18,2020-11-15,2019-03-01
David Duke BR,UCKnt6Y4Ibl-XKjucpoGkd4A,8.0,192,8,2,False,2011-10-09,,2019-03-01
DavidDukePL2,UCtTPHeNahcpzS5rIr6YL9VQ,843.0,322804,50,45,False,2011-06-11,2020-10-16,2019-03-01
DavidDukeRadioClips,UC2DhclY2Pnq74YT5XBipv1A,146.0,29050,15,15,True,2012-10-29,,2019-03-01
David Horowitz Freedom Center,UCPD6xY59Bc053T83vTc2LIQ,26800.0,10059138,173,0,True,2006-08-23,,2019-10-20
David Icke,UCAhmDfQ1LfOYECmNNWgXJ7Q,903958.0,107492618,1029,1015,False,2006-04-16,2020-05-02,2019-03-01
David Jones,UCnhTyuosXSNFCG2GPbipH0A,94.0,8446,36,8,False,2015-12-18,2019-06-05,2019-03-01
David Kurten,UCcrXL4CtKiu8KOsWWUYdcXA,4300.0,182766,56,0,False,2015-02-21,,2021-05-10
David L. Gray,UCMGg3CqfocfePONNbShIbCg,5587.0,465738,280,1,False,2010-09-08,,2019-03-01
David Noakes,UCy5DAOqPVKq94v1GblIB9bg,1940.0,924092,11,0,True,2012-09-01,,2020-11-25
David Rainer,UCkKme4V1mzhJvcnVvSJ7DnA,44.0,3812,15,0,True,2014-01-30,,2020-07-17
David Seaton,UCIZ7hVJTI7iaxz-kyDsT19Q,1940.0,842119,278,0,True,2007-02-16,,2020-04-18
David Sheen,UC7ZJ4QRIv-QWKgJpRdtQHvQ,8564.0,2848971,455,2,True,2010-08-06,,2019-03-01
David Stein alias David Cole,UC6b5M6OeKeqGrTbyQLVYdHw,855.0,582630,33,0,True,2010-12-19,,2020-11-18
David Stockman,UCAmii6JfiHGqOz4MW98khDw,19200.0,3467574,229,0,True,2017-04-07,,2021-04-18
David Strader,UCuo3JRGJLc4W7PaTcvELKxQ,1730.0,647736,92,0,True,2009-01-09,,2020-02-05
David Sturmsoldat,UC17sDqg3NmvAwhPog17QNIg,1603.0,569589,78,1,True,2010-08-29,,2019-03-01
David Treibs,UCvPZJzHMWnLEl-ebPhqdzxg,81.0,31688,16,1,True,2006-10-21,,2021-01-17
david walsh the chicago bear,UCQPfe10CJlBOY3C9-IbeoMQ,399.0,58270,349,1,False,2018-01-29,2020-10-05,2019-03-01
David Whitehead,UCr43ce3wEuHXSlST9HOqnoA,18600.0,1597710,402,70,True,2007-07-15,2021-02-27,2019-11-02
David Williams,UCd7AjcEjm9LkX8_5NzB8W8Q,256.0,150928,42,2,False,2017-01-08,2020-06-10,2019-03-01
David Wood,UCgzBkw6MRi4ceFeDzbRBvBw,10600.0,26362,3,0,True,2013-07-01,,2020-05-30
d'Ávila,UCRv0gozBeAPsaHTXa-75Hcg,72.0,38820,2,2,False,2018-07-23,2021-04-22,2021-02-05
Davinci,UCtbfef0wgqxs38cNm0_0w7A,50400.0,11772256,764,0,True,2013-02-13,,2019-11-29
dav ood,UC9PiZ3R5XzM99vMYQwdIvIw,13.0,4363,93,1,True,2011-09-07,,2019-03-01
Dawah2Tauheed,UCf8mpT1Xrzatz-IbInpGJSQ,14.0,986,3,0,False,2016-02-25,,2019-03-01
dawah456,UCGw7sEqDFOT7fl4_-bOeyIA,8095.0,3098969,92,0,False,2009-10-15,,2019-03-01
Da'wah 91 Guide du Tawhid,UCFJWnEarQ-VwV0YQlwLC7VA,0.0,10868,404,0,False,2017-03-16,,2019-03-01
dawahinc,UC4kesOXxH51-44RxwXwfk5g,1093.0,1319764,79,0,False,2007-05-31,,2019-03-01
Da'wah Line,UCjIfiPFapVFnuLKhnOjhCpQ,180.0,20687,5,0,False,2013-05-08,,2019-03-01
Dawah Tawhid,UCkksotd49c1zbBUeig4BvcA,145.0,10646,6,0,False,2016-02-10,,2019-03-01
Dawid Łoboda,UCf4hTv4_oi7JInUrDmwTbHQ,380.0,5444497,12,1,False,2006-07-24,,2019-03-01
Dawud Talut,UCCrwKiKzLeHrytQa69YMgSg,5.0,861,24,0,False,2015-06-01,,2019-03-01
DayOfTheSword14,UCziaA9DkVKBo3BVWmyWpJNQ,12.0,18079,3,0,False,2009-02-11,,2019-03-01
Dayz of Noah,UCEZRq-0n5fsB6bTiWE-QUyA,54900.0,3128495,188,10,False,2006-03-29,,2020-07-19
Daze Fotis Contact Email,UCIUFSIQmV-9uObXOfMZUTdA,2.0,45,1,1,False,2015-01-07,2020-11-15,2019-03-01
DBS DBS,UCD5deHBpGwW5fwlWQtVDZhA,29.0,12919,39,0,False,2013-05-16,,2019-03-01
deadbolt8706,UC8G75nZwA0lGAMC3rWgoWHg,1640.0,2707351,8,0,False,2006-05-30,,2019-12-23
deadkennedys444,UCNjnWgRymcdM2XAxSBwvU-g,55.0,152758,109,4,False,2009-11-20,2019-06-05,2019-03-01
DEADNEST1,UCpWelVvAMringP8ZWbbKZEg,6270.0,2650198,169,154,False,2012-03-13,2020-05-25,2020-04-11
Dead Remains (Official),UCgVXZRrX5EQ8RTVe-QUs_bQ,35.0,3354,7,0,False,2016-11-29,,2019-03-01
deadsouls72,UCa3hCsdJzQ1fQXfqMXqPpvQ,29.0,458,37,0,True,2007-05-31,,2021-03-18
Dead Sound,UCBYChBOoVXAenGDYvl5-dAw,541000.0,47236907,73,0,True,2014-12-02,,2020-07-01
DeAnna Lorraine,UCyloN0mmoThYjGguBqmlO6g,68200.0,3741406,297,288,False,2008-10-31,2020-11-18,2020-03-30
DeannaSpingolaShow,UCHJmWMa9TR8AsKrSwV_u6wg,106.0,5356,7,1,False,2011-06-11,,2021-07-26
DeanoTheDyno,UC64KbO4TA2qrKwcUmS-e5LA,13.0,6638,4,0,True,2009-06-08,,2020-11-23
Death From Above,UCQoK1PA1BGwbdmbVEvZ-ufQ,176.0,54421,14,0,True,2017-01-29,,2020-01-25
Death Hellfire Quran Qiyamah Judgement Day,UCZCiPy8AfZ9QIRfyfp5zglQ,2.0,121,7,0,False,2014-05-19,,2019-03-01
Death of Nations,UCtECwusNqN32btatGJNUmYA,10400.0,196557,2,0,True,2015-11-09,,2020-10-28
Debby,UCDFUggp3KiP6v1iLpmBTVwA,229.0,152641,3,0,True,2020-05-09,,2020-05-12
Debubz,UCgw_SxKzcp9HCi1-nLl3V4w,95.0,83044,24,0,False,2008-07-02,,2019-03-01
Decadance occidentale,UCuJ17-XGFUt4gzC4xSG___Q,112.0,79840,35,1,False,2012-12-09,2019-06-05,2019-03-01
Decan Stone,UCbsWVbhFhESbRDhUngzIb8Q,2340.0,2198639,85,3,True,2011-10-08,,2019-03-01
Decaturish Media,UCbaG2ocG0_gOPYSfKD12gDg,138.0,49727,129,0,False,2016-08-03,,2020-11-27
Decebal,UCIiLXzd39BhTTkmUfcZL0Rw,750.0,1341328,24,1,True,2006-08-21,,2019-03-01
DeceptionBytes,UCjWAU0s1-MJb3C2OWHSxN5g,69200.0,18239613,1030,334,False,2011-07-31,2020-10-15,2019-11-09
DecimaBalder,UCK_KXl0WyiktFKFKaVwVEhQ,285.0,107591,10,0,False,2007-05-26,,2019-03-01
decimo cirenaica,UCpR_VsVTalLuhEuvpudj6EA,29.0,23425,2,0,True,2011-10-08,,2020-11-05
DECLASSIFIED - The Epoch Times,UCw14RqKlnGoxHPHmqO9LxEQ,141000.0,11314702,330,3,True,2018-04-25,,2019-11-28
Declassified UK,UC9RMP_id1lChSSyLxg_VRqA,552.0,5890,44,0,True,2020-04-15,,2020-09-07
DeedatRocks,UCcMbruwKGcQFqZFWx0HFYFQ,324.0,379470,34,0,False,2006-11-27,,2019-03-01
Deenullah4ever,UChf8Bop3n-V5pFcMZaX3Bog,2276.0,1311108,67,0,False,2011-01-19,,2019-03-01
Deen Unleashed,UCsDgt0J2LwbBDblOoMItdkA,331.0,40626,8,0,False,2015-02-21,,2019-03-01
Deepdocs Films,UCZ0PDlIpyWfuf7JdkUVOfTg,1010.0,262254,8,0,True,2015-11-08,,2020-08-15
DeepSee YT,UCCu_5qmRj7MycHoLsFuhN5g,9.0,744,20,0,True,2020-08-11,,2020-11-30
Defeat Modernism,UCot6Z8EC8Y_e5hymAQ8GAIg,25700.0,4915818,794,10,True,2012-04-03,,2021-03-13
defederalization,UCmBfIlvR-6uAm8kEaqglR_w,89.0,107133,28,0,True,2007-04-06,,2020-01-02
DefenceAgainstIslam,UCAdl5IwHdUivNkCuXzNcDjg,135.0,262300,84,0,True,2011-05-02,,2020-11-11
DefendersOfWomen,UC_fND3-ohUs724A_xqWRu_A,3510.0,8357605,26,0,True,2011-09-06,,2020-04-25
Defend Europe,UCwQL6Mcu34L9zHZzQ1PkyiA,5260.0,278173,21,0,True,2017-05-14,,2020-07-11
DefendTheVote,UCCX8o_inbb5ZZtNdGHSrHEA,,76513,13,0,True,2011-08-01,,2020-11-25
Defense Distributed,UCsKjElNP5r8fXVYdGxuGo6Q,32800.0,8176641,28,0,True,2012-01-29,,2021-03-05
Defiance Freedom,UCoLXqYemHsCVEFjwJtH45eA,78.0,28939,92,1,True,2010-09-11,,2019-03-01
Defunkt Dialekt,UCgAOOOVJUBR8j5cMelYuYXQ,,660,14,14,False,2013-02-17,2021-02-17,2021-01-02
de GARIS MASCULIST MGTOW FLYERS,UCZUyl8-YbaC9Cb536mcYP9w,151.0,14456,365,1,False,2016-06-28,2019-10-30,2019-03-01
De Groene Rekenkamer,UCJsYR3i9QBhPaRdAyPhXnXQ,258.0,16468,18,0,True,2019-03-13,,2021-05-02
DeineDoku,UC1NCD_ygaobPHratUopwuCA,352.0,112549,39,0,True,2019-01-02,,2019-03-01
Deine Matrix,UCD6t1r3Co4AcotV1od1-14w,301.0,131320,126,1,False,2017-10-25,2020-06-19,2019-03-01
Deixterius,UCLqUh9IZXsZwIUxpqGvp78w,111.0,173148,3,0,True,2008-05-17,,2020-11-11
delete sionism,UC2ezM1UYKkB93mK1-9HYR_A,3.0,434,4,4,True,2020-03-16,2021-04-25,2020-09-13
Délivrance,UCbjAWrghAsQnSG3xMVupnuw,5031.0,1337132,350,7,True,2014-04-02,,2019-03-01
Delphi,UCv42FAojwMvUoFbFUcDfCXg,171.0,40039,98,21,True,2013-03-19,2021-02-11,2020-10-12
deltadawg,UCfVwmFwEgxKfZGVbQwitl3A,307.0,149185,4,4,False,2006-03-29,2019-10-17,2019-03-01
demAndy Austria,UChTJx43gjQT_J-Ewh0TwhHw,1820.0,191050,55,1,True,2019-05-11,,2020-11-18
DeMareyon Dockery,UCa5KzcKdWk7UKiPvyhZ-8KA,11.0,2553,5,0,True,2015-11-13,,2021-03-23
demarini84,UCDnPG-_qt-AcrIn7P1qMhwg,95.0,289961,21,1,False,2006-07-28,2019-06-05,2019-03-01
Democratic Info Sites,UCSwDrYYPa6x7WFmf1SFvDuw,121.0,148465,28,0,True,2019-04-29,,2020-08-13
Democratic Protesters Worldwide,UC4zEu9OqmjxJg8vGRl9whyA,3.0,461,28,0,True,2021-03-06,,2021-03-15
DemocraticRight1,UC6euoJQy-B3jSBa8ddcdjHQ,82.0,6315,5,0,True,2010-08-19,,2021-01-19
DemocraticSocialist01,UCidbCSNfzJXScnt8LWtwrhA,14626.0,1122118,134,1,True,2010-06-14,,2019-03-01
Demography Now!,UC9EGalmnuGo4IWaKuxM79kg,3313.0,2036269,50,2,True,2006-10-25,,2019-03-01
demonclaw2,UCAxQ9kXXP--QVvADRjiIszA,232.0,1218443,2,0,False,2006-05-16,,2020-10-03
Demonitized Crusader,UCniExLMkqaRn9RRVC-d-7aw,3.0,33,1,0,False,2017-03-10,,2020-12-29
DenialDeceitDelusion,UCFjBfjNAA28YWl0RhLZugvw,3320.0,352356,174,174,False,2020-01-03,2020-11-12,2020-05-11
De Nieuwe Wereld,UC2LdCiAsuXTM5KxqScV_V8g,10400.0,1058455,678,0,True,2016-10-15,,2020-05-17
Denis Ridder,UCc1xNDUyJnHOI3RS5Pk-2LQ,199.0,61056,11,0,True,2013-12-14,,2019-12-26
Dennis Nordisk Ungdom!,UCeX6y3xrm_A-Dqc44L8Ptdw,1402.0,449070,11,1,True,2017-09-17,,2019-03-01
Dennis Wise,UC-ooe2JtqvpUecpU8GaPP9g,17442.0,2491752,118,48,False,2013-11-24,2019-06-05,2019-03-01
DennocraticSocialist01,UC2YB8Sxu_S4ISzBWtBSqBTg,21.0,1323,3,0,False,2018-02-25,,2019-03-01
Den nödvändiga intoleransen.,UCzWxxSrkgdsK7ELp871bpTw,2220.0,317946,11,11,False,2015-07-17,2021-07-02,2019-10-14
DeNoon Institute,UC0_DC652QB0YZra4rA6S38Q,27654.0,1910238,195,0,True,2016-09-29,,2019-03-01
DenverVids,UC0EHc-NCafUbZCqP073XUuA,3718.0,509065,45,1,False,2011-08-21,2021-03-07,2019-03-01
Denying History,UCLDBIxsestc9hvQ5pOhmvnQ,4648.0,103012,34,27,False,2015-11-28,2019-06-05,2019-03-01
Deplorable White Male: aka Literally Hitler,UCJW9WOSyVKsQh5JnPrSXYcw,202.0,15821,41,28,False,2008-02-13,2019-06-05,2019-03-01
De Present,UCvcyxeYfi6lG6TIM4fC0BhA,19.0,2013,1,0,True,2011-10-08,,2020-09-06
Der Chredarier,UCFPDhlls3vKyH75WOnoDwrw,1414.0,43610,188,1,True,2016-08-23,,2019-03-01
Der Demiurg,UCnS_drQsZ1Y9DSnOJQk409g,1480.0,2505906,23,0,True,2006-07-06,,2020-04-30
Der Doktorant,UCiVuRSoLiet2lCTzQUOwHow,81400.0,6052218,32,1,True,2016-02-29,,2020-11-26
derDreckskerl,UCwcJivz7HyhUOLSdiYXUhjw,59.0,100532,1,0,False,2011-01-11,,2020-02-19
Der Dresdner,UCl6eYAap4wNlsh9gA5u96yg,0.0,29680,86,2,True,2009-11-18,,2020-06-21
DerechaCultural,UCXKDtOBiZqJn1osXxFbJK8Q,566.0,343559,26,0,True,2009-07-12,,2020-11-05
Derek Adams,UCDFWx1i94SeJ73cSZfE3i5w,74.0,97775,26,0,True,2009-09-06,,2020-11-23
Der Feder,UCs-y_khTyWTgyyJnG94mdzw,0.0,4732,3,1,False,2017-12-29,2019-10-05,2019-03-01
Der Flügel,UC6ETGcy12I-ZIAHW3DEOCIA,5.0,1976,1,0,True,2016-03-31,,2020-05-01
Der Flügel,UCg2ke2uaAKAfDHhyndNy8Sw,0.0,378456,36,36,False,2015-12-29,2020-05-01,2019-12-16
Derick1259,UClCLoOwleVDxPZUn53uJGkw,832.0,1055623,26,0,True,2009-07-29,,2020-04-30
DerIslamDieWahrheit,UCkiqsZDCm5GLuz9wnukSxmw,24.0,13621,26,2,True,2012-03-17,,2019-03-01
DerIslamNervt3,UCm85vPoYIUAouf8GApHk7oQ,469.0,101355,37,0,True,2009-09-22,,2020-11-11
Der Mann mit dem Hut spricht Klartext,UCafHRKH-fPryvw9RqdpFmqw,10195.0,2106583,346,95,False,2015-06-10,2020-06-19,2020-01-26
Der Michel,UC_qBgQtCCxEPZ0JVTL3tjvg,11400.0,1512395,175,0,True,2019-11-23,,2021-01-18
DeroVolk,UC-lkFwVkn6fP_fYlOmZdmYA,128658.0,85317822,1064,55,False,2011-07-16,2019-07-20,2019-03-01
Derovolk OLD,UChDU5Psl-ZTGsYUF1urk8rg,95.0,5280,74,72,False,2019-10-27,2021-01-17,2020-01-13
DeroVolkTV,UCFwgTDKMN4jU0wTBalX7dSQ,8226.0,558715,524,2,True,2015-06-13,,2019-03-01
Der Preuße,UCKlOm-q_P_D_ahS-SdrDoRw,5.0,1674,2,0,True,2018-05-22,,2020-11-11
✠ Der Preußische Adler ✠,UCyVy2-PrMY8aB8jaNPeqjMQ,6440.0,553989,34,0,True,2014-08-31,,2019-12-15
Der rechte Intellekt,UCQsrh_62OTJ0pnbT8hedQUQ,11900.0,380656,20,0,True,2017-10-25,,2020-07-14
Derrick Grayson,UC8r98LhIqD3B2TRiw0qzjRg,53400.0,187028,290,2,True,2008-03-24,,2019-11-29
DerSARGON87 III,UCGvI9eLdPeMGGTTzWIISIaA,3090.0,946288,100,0,True,2018-01-24,,2020-06-09
Der Schattenmacher,UCqQ9P_ObrTQ0MhUnZffKkGA,36900.0,5265930,144,0,True,2016-11-18,,2020-11-07
DerSuchender1,UC5RdkygUh_7IjRMXvQXFpPQ,430.0,48229,8,0,False,2011-12-23,,2019-03-01
Der vegane Germane 2.0,UCYsVeM9lEP6j6JKe3WqU2KA,1910.0,5850,34,9,False,2019-07-08,2021-07-28,2021-04-18
Der Volkslehrer,UC4teOyQNXzMH94YMYySl9mA,60694.0,10071381,429,23,False,2017-09-22,2019-06-05,2019-03-01
Der Volkslehrer 4,UCNuU6lXlgRKVYAGtUELcE7Q,1850.0,23118,5,5,False,2019-08-11,2020-05-25,2020-02-25
Der Volkslehrer - neuste Videos Herbst 2019,UCzc6torYQDkCguImTh7ZVPw,2610.0,59022,13,13,False,2012-07-23,2020-09-16,2020-02-25
Desarea Millers,UCJ6VeFYmiHtW9MnCUgtQfRQ,11.0,4336,13,1,False,2018-01-13,2020-06-11,2019-03-01
DESCOBRINDO A VERDADE,UCLGBOr65UAcbOypPYj8aWFQ,31129.0,2853056,289,1,False,2015-03-17,2020-01-26,2019-03-01
Desi Tube,UC26t2ZafeD7Ihsf2YBRfQow,4283.0,127986,38,2,True,2010-03-02,,2019-03-01
Desmond96,UC6lI0zOdEWAjfRHyaBRi4Xg,64.0,20258,1,0,False,2017-01-29,,2020-11-23
desoriente0,UCMVW66gNTTzigWwlYEknl9w,3990.0,2205121,175,0,True,2009-04-27,,2020-09-13
Destroying the Illusion,UCMVTRzCXvIbdK0Y1ZxD-BlA,238000.0,35050517,796,197,True,2016-11-24,2020-10-15,2019-11-16
Destroying the Illusion 2.0,UC0v4ZBPYfq-sPmXOd67cDww,51600.0,7605,3,0,True,2018-02-24,2020-10-15,2020-10-15
DestroyZOG10,UCvwwX_UAEJ1POgOsM05JLFw,626.0,61940,2,0,True,2010-03-12,,2021-01-19
Dethstarz,UCFc2exlF28v_sm1mwT8nykA,556.0,1408460,72,1,False,2008-11-27,2019-09-28,2019-03-01
DetlefF. Artist,UCs2cy4VW-yJjZpWuS8CCjEQ,16452.0,2201248,286,285,False,2015-04-17,2020-08-31,2020-02-08
Detoxed Info,UCESpzLlEAXitwdodyZ7HfeA,2550.0,177978,123,10,True,2020-10-15,2021-06-12,2021-06-04
Detox Life,UClSfFS41lGOrnH7wSVs7DBA,14000.0,1762291,324,4,True,2010-03-19,,2020-05-07
Detroit4YT,UCtJuTxzDl1sTf1EQp6WkDow,92.0,0,1,1,False,2008-08-01,2020-10-05,2019-03-01
DetroitIsCrust,UCXAd8SoOD3LbJtAOS6jHrLw,1200.0,2085274,27,0,True,2010-02-15,,2020-12-20
DETV,UCxKiVICfbqCyTpoKQvhlhmQ,4230.0,56553,51,0,True,2017-07-16,,2019-03-01
Deutsche Freiheit,UCTdGy-jgm_HS77QaPI1QgIQ,1150.0,194311,67,1,True,2010-12-07,,2020-09-06
Deutsche Geschichte,UCyTs9urlueYToV9694ywbWA,1540.0,199316,17,0,True,2015-11-01,,2021-05-17
Deutsche Klinge,UCRyIWM8SJFFj2FcD0IjFAVQ,210.0,18673,116,0,True,2017-10-08,,2021-05-17
Deutsche Lohe,UC-Wnn2cLp3LF-BF7ik4oDBQ,4300.0,438172,37,0,True,2015-10-08,,2021-05-17
Deutscher Frühling,UC1nOhK6XRXFzmlVQIYbt77A,86.0,1491,33,0,True,2017-09-07,,2021-05-17
Deutscher Kaiser,UCnH-naefgo1VfZ7j9UM6zRQ,5640.0,5786043,222,0,True,2012-09-17,,2020-07-11
Deutscher mit Vertriebenenhintergrund,UCtEF1auSbqNaDQ1w9ma93dA,2130.0,1337734,39,0,True,2013-08-13,,2021-05-17
Deutscher Ruf nach Richtigstellung,UCzlfH-TYi4qbgOjlqkohYww,64.0,762,16,0,True,2016-07-21,,2021-05-17
Deutscher Widerstand,UC6a76RHy-yIwmmaO09-HTMg,19567.0,5920112,102,99,False,2017-05-29,2020-08-13,2019-03-01
Deutsches Vaterland Reloaded,UCOJotJbGj82Pje6ZSrRlJGA,9898.0,4458909,72,9,False,2015-05-28,2019-06-05,2019-03-01
Deutsche Wehrmacht,UCxPaVMYR9hONfw1NS7U4Q0g,741.0,892,2,2,True,2015-11-11,2021-03-10,2019-03-01
Deutsche Wehrmacht History,UCWrEj9H4B_DC26wlverM8Mw,0.0,23504026,341,333,False,2011-07-22,2019-06-05,2019-03-01
Deutsche Wehrmacht History,UCiVYHVweOzWS-QT4m35atsA,0.0,18566645,264,84,False,2015-09-19,2019-06-05,2019-03-01
DeutscheWeltweit,UCIeuWE_kfvAyhyMi-doidvg,332.0,479682,8,0,True,2010-07-01,,2020-11-16
Deutschland1937,UCv7wDFasVZcLh_nPcb8Twqw,1520.0,118849,157,2,False,2010-03-05,,2021-07-27
Deutschland Kurier,UCiTKi7Ahf3E2yMGpmIxSvgw,93700.0,10254556,521,504,False,2019-03-01,2020-12-07,2020-07-30
Deutschlands Ahnen,UCxme_rv6_Sq2xy6toihIV7w,109.0,1529,17,0,True,2015-12-29,,2021-05-17
Deutschnationale Volkspartei,UCLS2sx-2GWn6YElvXjxNKgw,20.0,5164,6,3,False,2014-08-01,2019-06-05,2019-03-01
DeutschSoldaten WWII,UC59qLaVcGdPRrWn9OWd8CEA,1.0,95,2,2,False,2018-04-07,2019-10-14,2019-03-01
Develando el sionismo,UCzaKc5GFfQElElOtOQ8bqKA,18.0,1379,9,2,False,2018-03-31,2020-05-21,2019-03-01
Dev. KatKlans,UCb-Swo5YQUeG_RtTz53hLtg,57.0,31246,1,1,False,2016-05-19,2021-03-04,2020-09-06
Devonte Jackson,UCcMIO3mtjI2GvwO2ZXNnSvA,19.0,68628,1,0,False,2012-11-06,,2020-12-06
D F,UCN68IAYB42f5Vl5ZCdqy2wg,1255.0,878555,215,0,True,2017-02-15,,2019-03-01
D-General,UC-Qh1MN67LuIOAYC0DfI22w,720.0,116556,16,16,False,2020-05-04,2021-02-08,2021-01-18
DharmaVictory,UCV8KyslvS4nDEKwUdz-70hg,44.0,8101,3,0,True,2010-02-05,,2021-01-19
Dia Beltran,UCGN_ySXz80uMHMEkGjKzh1g,3000.0,294031,468,6,True,2013-11-25,,2020-02-17
Diablo MC,UCbsEoFqM8PCPNI6n45jqkSA,520.0,307836,53,0,False,2015-12-29,,2019-03-01
Diacono Jorge Sonnante,UCOF06_EMikLe5c2z0RNEBSA,174000.0,15662586,375,4,False,2018-10-22,2020-08-12,2020-05-18
Diana Davison,UCVRQqUgDRBevsDGOeE1DL3A,92600.0,10250193,279,0,True,2013-09-25,,2020-02-04
